id,url,title,parkCode,description,category,relatedRoadEvents,lastIndexedDate
8A5D7467-9F35-4FB8-A035-AE9DA6039BA9,https://www.nps.gov/dino/learn/news/quarryexhibithallfall2025closure.htm,Quarry Exhibit Hall Temporary Closure - September 8 through late October,dino,"The Quarry Exhibit Hall ""Wall of Bones"" is temporarily closed from September 8, 2025, to late October 2025 for a major road, parking lot, and sidewalk construction project. There will be no visitor access to the fossils in the quarry when closed.",Park Closure,[],2025-09-08 13:46:44.0
8A0B13EA-1E6E-4881-8C31-6778E48F721D,https://www.nps.gov/mora/planyourvisit/park-construction.htm#SR-123-Closure,SR 123 is closed to all through traffic from Stevens Canyon Rd to Cayuse Pass in September 2025,mora,"Due to construction, SR 123 will be closed Sept 2 - 30 to all vehicles, pedestrians, & bicyclists from Stevens Canyon Road to Cayuse Pass / SR 410. Stevens Canyon Entrance remains open. Expect detours of 3-4 hours.",Park Closure,"[{'title': 'SR123 Closure', 'id': '8A0B13EA-1E6E-4881-8C31-6778E48F721D', 'type': 'roadevent', 'url': 'https://www.nps.gov/mora/planyourvisit/conditions.htm'}]",2025-09-07 16:37:14.0
22883896-50D9-496D-8AF5-6184DE3BA8F7,https://www.nps.gov/neri/learn/news/winter-closure-of-new-river-gorge-npp-s-cunard-road-for-improvements.htm,Cunard Road delays,neri,Cunard Road is open. There is a section of one lane road with a traffic light. Expect delays of 3 to 5 minutes to get by this area.,Information,[],2025-09-05 16:10:24.0
A9F67667-A5EB-47FE-9D06-62AA5CAE6C4C,https://www.nps.gov/petr/planyourvisit/directions.htm,"Attention Visitors, Cab drivers, Uber drivers, and transportation service drivers",petr,"DO NOT drop off your passengers at the visitor center. No trail access. Visitors must be driven to a trail system from the visitor center. If passengers want to go to the visitor center, WAIT FOR THEM in the parking lot until they come back out.",Information,[],2025-09-05 12:54:03.0
2447DCCC-35CB-487A-9E1D-ABD719B80885,,Road Construction Continues on a Section of Brotherton Road in Chickamauga Battlefield,chch,"The Brotherton Road closure, between Alexander's Bridge and LaFayette Roads, remains in effect as rehabilitation continues. During the closure, all public traffic is prohibited from using the closed section.",Information,"[{'title': 'Closure of a Section of Brotherton Road in Chickamauga Battlefield', 'id': '2447DCCC-35CB-487A-9E1D-ABD719B80885', 'type': 'roadevent', 'url': 'https://www.nps.gov/chch/planyourvisit/conditions.htm'}]",2025-09-05 10:56:54.0
4F7206D9-5DC4-4248-96A7-0E7AE6236040,https://www.ccmwa.org/construction-projects,"Portions of Stilesboro Rd. Closed Starting on Monday, September 8, 2025",kemo,"Beginning on Monday, September 8, Stilesboro Rd. will be closed from Gilbert Road and Old Mountain Road to the park's Visitor Center entrance due to Cobb County utility work. The park's Visitor Center will only be accessible via Old Highway 41.",Park Closure,[],2025-09-04 16:19:49.0
B56AF7E8-9DED-4AD1-BD2D-5941656D8FE8,,Dungeness and Little Greyfield Beach Crossings Closed to Vehicles Due to High Water,cuis,Pedestrian traffic is still allowed. Be aware of flooding after storms at all beach crossings and use caution when accessing. Please stay on designated trails and roads.,Park Closure,[],2025-09-04 15:01:23.0
E76D093C-BA71-4A21-9135-49DB27F09689,,Fire Danger VERY HIGH,pinn,Wood-burning fires and charcoal grills are prohibited. Propane and gas stoves allowed only in campground and picnic areas. No smoking on trail. No roadside parking. Fireworks are always prohibited.,Caution,[],2025-09-04 14:44:55.0
11F13595-AA78-4C1D-A543-647D365AF447,,Logan Pass Plumbed Bathrooms Closure,glac,"Due to ongoing water shortages, all plumbed bathrooms at Logan Pass have been closed. Visitors can still access 17 portable bathrooms and 5 vault toilets until the Going-to-the-Sun Road is closed for the 2025 season. No potable drinking water is available",Park Closure,[],2025-09-02 11:30:42.0
0405E7D3-415A-4822-B29E-DA72AA7E1304,https://www.nps.gov/rocr/planyourvisit/conditions.htm,P Street Northwest Ramp to Rock Creek and Potomac Parkway is closed,rocr,The P Street Northwest Ramp to Rock Creek and Potomac Parkway is closed until further notice due to sinkholes on the ramp that may compromise the roadway. Drivers should seek alternate routes.,Park Closure,[],2025-08-28 15:27:40.0
AB1C8AA3-6423-497C-9E8B-85CFC6D58C8E,https://www.nps.gov/chir/planyourvisit/scenic-drive.htm,Vehicle Length & Trailer Restrictions,chir,No large vehicle turnaround after Faraway Ranch Parking (1 mile after entrance). Vehicles over 29 feet park at Faraway. Disconnect trailers at Faraway. Trailers with campground reservations proceed to camp. Scenic drive = 24 ft limit and no trailers.,Information,[],2025-08-28 14:13:31.0
29E544A6-CA95-495A-B046-0F57FAF9556C,https://www.nps.gov/mora/learn/management/index.htm#regulation-changes,Sunrise Service Road Closure,mora,"Effective July 14, 2025 until further notice, the eastern portion of the Sunrise Service Road (Sunrise area), access points at Wonderland Trail, Sunrise Parking Lot and Sunrise Picnic Area. Sunrise Road and Sunrise parking area both remain open.",Information,[],2025-08-27 17:44:21.0
300AC8FA-4038-4140-995D-A289AE9A5488,,Picnic Area Closed Periodically,fone,"The road up to the picnic area and picnic area may be temporarily closed. Please be careful if going there. Please use caution when hiking near the closed areas. Please report any trees that you find down, and do not climb over or under fallen trees",Caution,[],2025-08-24 14:10:02.0
0837CE1A-B3D8-451B-AD13-079267D218A4,,Tour Road Closed South of Route 36 at the Eastern Front,pete,The Tour Road south of Route 36 is closed to vehicles at the Eastern Front. Scheduled maintenance begins. Walkers and bicyclists must follow signs for detours around construction areas.,Park Closure,[],2025-08-19 10:00:11.0
7DF5FB93-C5C1-41B0-86F7-A288D2B1DA93,https://www.nps.gov/nace/learn/management/public-notice-greenbelt-trail.htm,Perimeter Trail Closed,gree,"The section of the perimeter trail from the .8 mile marker to the 1.9 mile marker at Park Central Road is closed for repairs. This trail was closed under emergency conditions on July 22, 2025, and will remain closed until December 31, 2025, at 11:59 p.m.",Park Closure,[],2025-08-16 12:16:46.0
6B5FC054-7516-40C6-845C-0CA884C7B3F2,,Officer's Spring Restoration Project: Depot Trail Altered or Closed,cane,The NPS is starting the Officer's Spring Restoration Project. The Depot Trail which runs from the parking lot down through the Officer's Spring may be closed or altered. Please stay alert of signage announcing closures.,Caution,[],2025-08-13 10:54:51.0
7639AF38-6B45-417B-ABC5-2B079EB14929,https://gaptrail.org/trail-alert/closure-between-rockwood-and-markleton/,"Great Allegheny Passage Closure between Rockwood and Markleton, Pennsylvania",pohe,Somerset County has closed a segment of the Great Allegheny Passage between Rockwood (mile marker 43.8) and the parking lot at Markleton (mile marker 50.0) due to an active landslide triggered by recent heavy rain and high winds. Conditions are unstable.,Danger,[],2025-08-13 08:50:22.0
38D54E2D-AA69-48FA-95FB-AD302D729A45,,Trail CLOSED Between Visitor Center and Montville Trailhead,grsa,The access train that leads from the visitor center to the Montville and Mosca Pass Trails is CLOSED due to construction. Hikers may start at the Montville Trail parking lot. Visitor Center access remains open.,Information,[],2025-08-11 18:10:23.0
4681C183-7A9A-4E56-9024-09E8C08ED2F1,,Trail Restrooms Closed,grfa,Restrooms located at the North intersection of Old Carriage Road Trail and Matildaville Trail are closed due a water leak. There are portable toilets available at this location. Restrooms located at the Visitor Center are open between 9-5.,Park Closure,[],2025-08-10 10:59:08.0
5E559E5D-94CA-4B66-9607-4BF6930717F8,,Limited Amphitheater Accessibility,pagr,Construction vehicles are operating through the parking lot & Lower Overlook Park - use caution & be vigilant for hazards. Lower Overlook & Amphitheater access is via stairs only for construction duration.,Caution,[],2025-08-09 16:29:11.0
85B515D1-B1FB-4E8E-8FAC-24E1589336AB,https://www.nps.gov/articles/plan-like-a-park-ranger-top-10-tips-for-visiting-canyonlands.htm,Expect Long Lines at Island in the Sky Entrance,cany,"Between March and November, particularly on busy holiday weekends, you may experience long lines at the entrance road. Parking lots at popular trailheads and viewpoints will fill early. Pack your patience and arrive early to avoid crowds.",Information,[],2025-08-05 18:03:32.0
9D7BE158-F902-4F33-A87B-B635EDDE8113,,Hilina Pali and Mauna Loa Road Closed to Vehicles,havo,Hilina Pali Road (at Mauna Iki Trail) and Mauna Loa Road (at Kīpukapuaulu) are temporarily closed to vehicles due to high fire danger; hiking and bicycling are permitted,Park Closure,[],2025-08-04 18:54:38.0
EDE91F4C-1155-4BF9-BEA4-2A00D9D15E7F,,Paving on Crater Road (Route 378),hale,"Paving has begun on the road to the Summit District. Work will be done in sections between Mile Post 0 in Kula and Haleakalā entrance through October. Expect delays and leave extra time Monday through Friday, 8 a.m. to 5 p.m.",Information,[],2025-07-31 20:43:59.0
3906A099-0EC7-446E-8009-AF63FF793439,,Peavine Road Closed,ozar,Peavine Road near Big Spring will be closed for paving beginning 7/28 at noon and will remain closed for several weeks. Please use Highway 103 to reach all destinations in the Big Spring area.,Park Closure,[],2025-07-27 12:58:36.0
9CEBB013-E065-4991-9B4F-8999791EBD1B,https://www.nps.gov/guis/learn/news/gulf-islands-begins-construction-on-davis-bayou-bike-pedestrian-path-phase-2.htm,Road workers on Park Road in Davis Bayou,guis,Phase II of the Davis Bayou Bicycle and Pedestrian Path and road resurfacing project has begun. Visitors may encounter minor traffic delays and flaggers on Park Road.,Caution,[],2025-07-25 15:19:56.0
D2969A67-477B-4714-866E-CBE0137C98C7,,Delays on Bryce Point Road Possible - Take the Free Shuttle!,brca,Short traffic delays may occur on the road to Bryce Point due to construction on the Share-Use Path. Visitors should watch for flaggers in the area. Consider using the park shuttle (free with park admission) to minimize traffic congestion.,Information,[],2025-07-23 16:41:58.0
AC788DCA-8BCA-474B-8094-9230ABFD6D17,,Temporary Location - Selma Welcome Center,semo,"Due to the closure of the Selma Interpretive Center, the Selma Welcome Center at 14 Broad Street has trail staff to provide visitor information services.",Information,[],2025-07-23 10:42:00.0
D4E70765-3401-4621-85A2-5A8F816B4426,,Bridge Closure on Sunflower Road,bith,Sunflower Road is closed at Big Sandy Creek for bridge replacement. Big Sandy Trail is open and accessible via Sunflower Road from Dallardsville.,Information,"[{'title': 'Bridge Closure on Sunflower Road', 'id': 'D4E70765-3401-4621-85A2-5A8F816B4426', 'type': 'roadevent', 'url': 'https://www.nps.gov/bith/planyourvisit/conditions.htm'}]",2025-07-22 12:01:55.0
14BFEC5E-5440-49CB-8A95-4E24B9517640,,Ongoing Road Repair on Main Road,cuis,Ongoing road work will be taking place throughout the Main Road on the island. Expect potentially heavier vehicle traffic and areas of uneven terrain. Please yield to construction traffic.,Caution,[],2025-07-22 11:54:02.0
56514FAE-9B63-4D54-A6AA-06DAB5F54DF5,https://www.cambridgema.gov/Departments/transportation/News/2025/07/2025mtauburnstreetclosures,Extended Mt. Auburn Street and Sparks Street Closure,long,"Local road closures and detours on Mount Auburn Street and Sparks Street, and a lane closure on Memorial Drive, may affect traffic and directions to the site. Please observe posted detour and traffic change signs.",Information,[],2025-07-21 13:50:41.0
6152C915-B21E-4909-BF55-900559ED106F,,Temporary Visitor Center open 9am to 5pm daily,whis,"To complete an interior renovation construction project, the Visitor Center has been temporarily moved to the opposite end of the Visitor Center parking lot. The temporary Visitor Center is in a wheelchair accessible trailer.",Information,[],2025-07-14 19:47:13.0
A0E20045-894B-49A9-B37E-6CBF57DABD01,,Construction Vehicles on Scenic Drive,prwi,"On a section of Scenic Drive near Cabin Camp 3, a culvert under the road was recently replaced. Use caution and follow posted speed limits. Be aware of construction vehicles on the roadway in this area.",Caution,[],2025-07-13 16:29:40.0
92EB7613-E66E-4162-80EE-EE45AD4EB4F1,,Drewry's Bluff Parking Update,rich,"Parking lot at the Drewry’s Bluff unit is currently open and accessible to vehicles from 9:30 am to 4:30 pm. Reminder: ATVs, dirtbikes, and bicycles are prohibited on park trails. Foot traffic only is permitted beyond the parking area.",Information,[],2025-07-11 13:17:57.0
A4F9CC2A-6359-4A8D-A204-D9929A7F0619,,7/07/2025 - Single Lane Closures from MP 354.3-363.7,natr,"Single lane closures will occur in Wayne County, TN from mileposts 354.3 to 363.7. Flaggers will be on the roadways to help direct traffic.",Caution,"[{'title': 'Single Lane Closure', 'id': 'A4F9CC2A-6359-4A8D-A204-D9929A7F0619', 'type': 'roadevent', 'url': 'https://www.nps.gov/natr/planyourvisit/conditions.htm'}]",2025-07-07 10:32:52.0
D800B73B-7296-4F62-B9A2-5A7E3B32CED3,,Expect large crowds and high traffic volume on weekends,hafe,Big crowds and high traffic volume may cause the main parking lot on Shoreline Drive to fill and close for short periods of time. Check park social media channels for the latest updates.,Caution,[],2025-07-03 13:48:53.0
C7DB457F-58CA-4C25-B7F4-17FA3FF53AD1,https://www.nps.gov/grsm/planyourvisit/conditions.htm,Old NC 284 is closed from Cataloochee Creek to Cataloochee Valley,grsm,"Old NC 284 is open from Big Creek to Cataloochee creek, however there is no access to Cataloochee Valley due to road damage.",Park Closure,"[{'title': 'Old 284 closed to all traffic near Cataloochee', 'id': 'C7DB457F-58CA-4C25-B7F4-17FA3FF53AD1', 'type': 'roadevent', 'url': 'https://www.nps.gov/grsm/planyourvisit/conditions.htm'}]",2025-07-02 14:00:50.0
3E94101E-4272-4714-8027-52EC1DB3BFAE,https://www.nps.gov/vafo/planyourvisit/conditions.htm#river-trail,Trail Maintenance Work on Fatlands and Chapel Trails in 2025,vafo,"Ongoing maintenance work on Fatland Trail (formerly River Trail) between Betzwood and parking lot on Pawlings Rd and on Chapel Trail west of Chapel, taking place in 2025. Trails remain open. Trail users should use extra caution and follow safety warnings",Caution,[],2025-07-02 10:21:26.0
C46770CD-561E-4BD8-A497-3883552F1FC1,,South Beach Restrooms Closed,pore,"The restrooms at South Beach are closed until further notice. The closest restrooms are at North Beach or Drakes Beach. Vault toilets are available at the Estero Trailhead, Chimney Rock, and Lighthouse parking lots.",Information,[],2025-07-01 20:47:24.0
BDC3F51A-2067-4BBE-8BA7-B9F9C4CC8B51,,Summer road work in area and monument,cavo,Chipseal work has begun on NM325 which may delay access to Capulin through mid-July. Volcano Road chipseal begins September 15th. Watch for fresh tar and loose gravel as well as construction vehicles and workers.,Caution,[],2025-06-26 11:24:26.0
DC3CE7A7-C1D9-4DC5-AA50-98E6C2A34993,https://www.nps.gov/wefa/planyourvisit/maps.htm,No Recreational Vehicle (RV) Parking,wefa,Our parking lot cannot accommodate RVs or trailers. Check out our FAQs page or follow the link for a map to a nearby lot for parking and trailers to detach. RVs should NOT pull into the parking lot.,Information,[],2025-06-25 16:33:57.0
1CCEEAAC-683A-48EE-9129-69C81B371E77,,Elevated Fire Risks - Full Closure (Vehicle and Foot Traffic) in Prone Areas,kala,"Drought conditions pose risk of fire. The following areas are closed to vehicle and foot traffic until further notice: Coastal Road between lighthouse and Boom Site/Kalawao cattleguards; settlement perimeter road along fence, roads through fuel farm.",Park Closure,[],2025-06-24 15:30:38.0
8BFDECEA-1900-4FB5-BED6-90A603B42CDB,https://www.nps.gov/grsm/planyourvisit/seasonalroads.htm,Straight Fork and the one-way section of Balsam Mountain Road closed.,grsm,Straight Fork and the one-way section of Balsam Mountain Road (Heintooga Round-Bottom Road) are closed. The 9-mile paved section of Balsam Mountain Road remains open; visitors may still access Balsam Mountain Campground.,Park Closure,"[{'title': 'Road Closed', 'id': '8BFDECEA-1900-4FB5-BED6-90A603B42CDB', 'type': 'roadevent', 'url': 'https://www.nps.gov/grsm/planyourvisit/conditions.htm'}]",2025-06-17 11:56:04.0
97783AC4-B242-4BF7-8C71-37A17B987928,,Going-to-the-Sun Road is Open for 2025 Season,glac,The Going-to-the-Sun Road is fully open for the 2025 summer season. The road may now be accessed by motorized vehicles over Logan Pass from both the West Glacier and St. Mary Entrances.,Information,[],2025-06-16 14:41:45.0
148CFAD4-4891-4F6D-B972-BC0A888486A7,,"Use Caution with ""Fossil Beds Information"" Signs",hafo,"The new visitor center is located at 17970 US Hwy 30, about one mile north of downtown Hagerman and the old visitor center. Highway signs are not up-to-date.",Caution,[],2025-06-10 14:33:49.0
75EAC129-65A2-4CDA-B29C-413502DD3A35,https://www.nps.gov/yell/images/Biscuit_Basin_Closure_Map_20250529_1.png,Biscuit Basin Closed Due to Hydrothermal Explosion,yell,"The parking lot, boardwalk, and Firehole River at Biscuit Basin, located north of Old Faithful, is closed to all travel until further notice due to the possibility of another event at the site of a hydrothermal explosion that occurred July 23, 2024.",Park Closure,[],2025-06-09 15:37:54.0
C19376D2-19D1-4AA0-A5D2-8E8A9BD9E9EE,https://www.nps.gov/semo/learn/news/2024-01-06-sic-closing.htm,Selma Interpretive Center Closed for Major Construction,semo,"The Selma Interpretive Center will remain closed to the public until the project’s completion, which is expected by 2028. The Lowndes and Montgomery Interpretive Centers and the temporary location at the Selma Welcome Center at 14 Broad Street are open",Park Closure,[],2025-05-28 15:08:51.0
1F894524-F43E-4F7B-865B-C07684A41BAB,https://www.nps.gov/cuis/learn/news/5-2025-cuis-parking-lot-rehab.htm,Mainland Parking Lot Closure June 2,cuis,The mainland parking lot will be closed as of June 2 for rehab and improvements. For more information please see the press release.,Information,[],2025-05-28 14:41:51.0
B831CEB1-40B7-455C-9E09-644D8291FC7A,https://www.nps.gov/goga/learn/news/larceny-from-autos-at-ggnra.htm,Auto-Theft Warning - Only Bring What You Need to the Park,goga,"You can prevent vehicle break-ins in parking lots and scenic overlooks. Before leaving your car for even a short period of time: 1) Remove all valuables, 2) Lock your doors. 3) Take your cell phones and electronics with you. Read article for more details.",Caution,[],2025-05-23 15:56:47.0
3CAE8971-AF63-44DA-B4B4-15838AE719A8,https://www.nps.gov/nace/learn/management/closures-0520.htm,Picnic and Restroom Closures at Fort Dupont Park,fodu,"The Ridge Road Picnic Area and restrooms, along with the Lanham Estates restrooms, will be closed April 15–November 15, 2025, and remain closed afterward per the Superintendent’s Compendium schedule.",Information,[],2025-05-20 18:09:23.0
CD65CC33-BADB-48E2-85E8-CD865FCB5EE9,,Tour Road Closed,hobe,"Due to safety hazards caused by tornado damage, the Tour Road is open up to Tour Stop 2, but no further, and the Nature Trail is closed. The Visitor Center is now open.",Park Closure,[],2025-05-19 10:39:28.0
05E37F8F-335F-4C59-903F-B1273C07D502,https://www.nps.gov/shil/corinth-road-closure.htm?fbclid=IwY2xjawKUUS9leHRuA2FlbQIxMABicmlkETFFYmZheldUM2JiM0c0bURTAR7VrtpSy2g5PYdYlac2sYHahrNHBDwnI2nrZiUU0mMpsJUPdXUnkqkszK7jvQ_aem_M5of5PkhZ7ewJoWRjx56uw,"Major Road Closure in Corinth, MS",shil,"ALERT - Major Road Closure in Corinth, Mississippi. A major bridge replacement has begun on North Polk Street in Corinth, MS, and motorists will need to seek other routes. The work is not estimated to be completed until July or August 2026.",Information,[],2025-05-16 13:12:17.0
0B14D270-6F2D-4D48-B947-895D7466EE9D,,Possible Delays on Old Mine Road due to Van Campens bridge repairs,dewa,"Due to a bridge repair project over the Van Campens Brook, visitors on Old Mine Road may encounter delays over Summer 2025. The road will remain open, with single-lane traffic during working hours.",Information,"[{'title': 'Van Campens Brook Bridge Repair Project', 'id': '0B14D270-6F2D-4D48-B947-895D7466EE9D', 'type': 'roadevent', 'url': 'https://www.nps.gov/dewa/planyourvisit/conditions.htm'}]",2025-05-13 15:04:22.0
DF56679B-6E29-4831-A020-906576B3F309,,Parking Lot Closure,frla,"Due to ongoing construction, the parking lot is closed. Ample street parking can be found along Dudley Street, including the Brookline Reservoir. For accessible parking, please visit our ""Contact Us"" page for more information.",Park Closure,[],2025-05-09 15:58:30.0
A3EF71AE-63D1-48C7-A970-3A08ED77AFFE,,Road Closure and Fishing Pier Impact,fomr,"The Engineer Wharf, one of two fishing piers at Fort Monroe is temporarily closed. The Finger Pier remains open. Also closed is the section of Fenwick Road between Ingalls and the East Gate of the fort. Detour signs will aid travelers around the closure.",Park Closure,[],2025-05-01 10:15:52.0
D1126F5E-9E22-4C26-BE7D-558F4EE52B31,,Roads May Be Icy - Please Use Caution!,crla,"Even though the sun is shining, the open roads in the park may still have icy patches, especially in the mornings and evenings when the temperatures drop. Please drive with caution.",Caution,[],2025-04-30 23:40:30.0
43EF6DC7-BEC2-40E3-89E7-EB28F349CC64,https://www.nps.gov/sand/planyourvisit/directions.htm,8 Miles of Unpaved Road to Reach Park,sand,"In order to reach the Sand Creek Massacre Site, visitors must travel on at least 8 miles of unpaved roads. We are not able to guarantee road conditions of county roads 54 or W after spring storms.",Caution,[],2025-04-21 11:01:41.0
4D8723AB-7B52-4151-8CF6-7039EFB557C6,,Visitor Center and Bookstore Open Thurs - Sun,carl,"Visitor Center and Bookstore hours are Thurs - Sun 10-4. It is .5 mile walk to the historic area from the Hikers Lot. Please keep this in mind. If you have access needs, please call the number posted in the parking lot.",Information,[],2025-04-09 09:15:38.0
E4538614-62B2-4C76-B623-EFD9BA55B8C7,https://www.nps.gov/vick/planyourvisit/grant-circle-and-north-union-ave-repairs.htm,North Union Avenue and Grant Circle Closed for Repairs,vick,North Union Avenue and Grant Circle are closed to vehicular and pedestrian traffic for repairs. Entering these construction areas is prohibited. This work is to repair severe weather damage in 2020. The remainder of the park and tour road are open.,Park Closure,[],2025-04-02 10:18:12.0
A333DC6F-1CD5-4B88-BE8F-9D515481FDE9,,South Unit temporarily closed south of Grand Teton Drive; Trailheads remain open.,tusk,"The South Unit of Tule Springs Fossil Beds is temporarily closed to visitor access south of Grand Teton Drive, between Tule Springs Parkway and North Fifth Street in North Las Vegas for visitor safety during construction activities.",Park Closure,[],2025-03-25 20:32:57.0
2F164E3C-46FC-4836-9593-A07EC77B56ED,,Road Damage,amch,"Due to damage from heavy rains, some roads may require high clearance or 4x4 vehicles for passage. Please use caution when approaching and driving on roadways. Trailers over 30 feet not advised.",Caution,[],2025-03-21 16:59:31.0
8F9F3AFA-00E5-4D2E-9A76-D8B6AAC665DC,,Northwest Perimeter Road Open,chic,Northwest Perimeter Road is now accessible to visitors. Extensive cleanup and restoration efforts have been made following the EF 3 tornado that occurred on 4/27/2024. Please exercise good judgment and caution when driving or hiking through this area.,Information,[],2025-03-21 14:59:39.0
652C4E86-38FF-4B25-8E8A-8D294695C53E,,Preservation Work Along Trails,fomc,"Starting March 18, preservationists restoring the bronze state plaques along the entrance road, and the War of 1812 commemorative markers in the Orpheus Grove. Some of these areas may be temporarily closed while work is in progress.",Information,[],2025-03-18 08:50:38.0
5EA43EBB-D13C-4554-9E0A-CCCBFBBCDB23,,Pa-Hay-Okee Overlook Trail closed for replacement project until Fall 2025,ever,"The Pa-Hay-Okee boardwalk trail, tower and parking lot will be closed for a replacement project until the fall. This is to replace aging infrastructure. The road remains open as a turnaround.",Park Closure,[],2025-03-17 08:30:55.0
C81E53FF-9B37-4310-8EA7-03AEDE29BC59,https://www.nps.gov/guis/planyourvisit/fort-pickens-area.htm,U.S. Navy Blue Angels Practices,guis,"On Tuesdays and Wednesdays from April to October, parking lots at Fort Pickens Area fill early. Vehicles parked in non-designated spots are subject to citation and towing. When lots are full, the area will close to incoming traffic. Plan ahead.",Information,[],2025-03-06 16:04:16.0
AB6D9AA5-0899-4E4F-A6B5-A28365367388,https://www.nps.gov/cave/planyourvisit/conditions.htm#flood,Closures Due to Flood Damage,cave,Some areas of the park including Walnut Canyon Desert Drive and some trails remain closed after extensive flood damage. The main park road to the visitor center and cavern is open.,Information,[],2025-03-05 12:00:34.0
24D63C56-ABA7-40EE-97D9-E0F709E1730D,https://www.nps.gov/cave/planyourvisit/conditions.htm#fire,High Fire Danger,cave,"Due to high fire danger, there are multiple closures and prohibited activities. The main park road to Carlsbad Cavern and the visitor center is open.",Caution,[],2025-03-05 11:24:58.0
B937BD7A-FF28-45B7-81A8-ADD1BB568927,,Most Monument Roads Require Heavy Duty 4WD Vehicle to Travel Safely,camo,"Breaking down in the remote monument can be a life-threatening emergency. Most roads require a well-equipped, heavy-duty 4WD vehicle to travel. 2WD high clearance vehicles must use Walking Box Ranch Rd for entry and exit. No Visitor Facilities Available.",Caution,[],2025-02-19 19:34:02.0
B92D8BF8-9B82-4930-877C-6AFC1C3B8845,https://www.nps.gov/libi/planyourvisit/visitor-center-construction.htm,Oversized Vehicles are Unable to Park in Visitor Center Parking Lot,libi,"Due to construction, oversized vehicles will not be allowed to park in the visitor center parking lot due to lack of space and ability to turn-around safely. There is oversized parking along the main park road.",Park Closure,[],2024-11-19 15:46:55.0
0D7F13F4-BCB8-4392-A926-FC3DB4486473,https://www.nps.gov/rocr/learn/news/2023-11-09-fort-totten-park-update.htm,Part of Fort Totten Park remains closed for public safety,rocr,"Out of an abundance of caution, Fort Totten Park will remain closed east of Fort Totten Drive, south of Gallatin Street/Metropolitan Branch Trail and north of Brookland Ave NE/Farragut St. due to the investigation involving two WWI-era munitions found.",Park Closure,[],2024-11-08 15:48:29.0
0647D4FC-D302-4407-8016-0703733BDB63,https://www.nps.gov/rocr/learn/news/2023-11-09-fort-totten-park-update.htm,Part of Fort Totten Park remains closed for public safety,cwdw,"Out of an abundance of caution, Fort Totten Park will remain closed east of Fort Totten Drive, south of Gallatin Street/Metropolitan Branch Trail and north of Brookland Ave NE/Farragut St. due to the investigation involving two WWI-era munitions found.",Park Closure,[],2024-11-08 15:38:29.0
6893F8CE-7661-4AFC-9210-F50A5429427E,https://nmroads.com/mapIndex.html?,New Mexico Road Advisories,foun,The New Mexico Department of Transportation updates its map of road advisories regularly. Visitors are encouraged to look for any possible road advisories along their route of travel beforehand.,Information,[],2024-11-06 11:06:36.0
2D29B6CC-8C04-424A-802B-1312CA14B682,,"Sat & Sun IF parking is full, entrance closes, no entrance until parking available.",grfa,"Saturdays & Sundays with good weather, IF our parking lots fill we close the park entrance. (Georgetown Pike & Old Dominion Dr) We re-open when parking is available. No waiting, no street parking. Updates at Great Falls Park Facebook page.",Information,[],2024-11-02 19:37:21.0
062971A7-A9C9-48C1-B747-20233FA784A8,https://www.nps.gov/vafo/planyourvisit/conditions.htm#maurice-stephens,Maurice Stephens Parking Lot Closed During Construction Project,vafo,"The parking lot near the Maurice Stephens house, located on Rt 23 opposite from the Washington Memorial Chapel, is closed during construction and renovation work on the house. Visitors are encouraged to park in the Chapel lot for Grand Parade trail access",Information,[],2024-10-03 11:25:41.0
A96CEF27-D8F3-49F7-9BC4-CE2C81B78FA5,,Expect Crowding,cuva,Parking lots and popular destinations are crowded especially on weekends and days with warm weather between 10 am and 3 pm.,Information,[],2024-09-24 10:09:27.0
9E89C7E3-7BCD-46ED-97CA-E24B64092883,,Adjustments to USS Cairo Museum and Visitor Center Days of Operation,vick,"Starting October 2, 2024, the USS Cairo Museum will be open 7 days a week and the Visitor Center will be open Wednesday-Sunday. The park grounds, fee booth, Visitor Center restrooms, and tour road will remain open seven days a week.",Information,[],2024-09-05 12:53:29.0
BC1403C6-BE88-47AC-9233-153BC9ED5AB4,https://www.nps.gov/lake/learn/news/lake-mead-national-recreation-area-announces-government-wash-vehicle-access-overnight-camping-restrictions.htm,Government Wash closure to vehicle access and overnight camping,lake,"Government Wash Road and 8.0 Mile Road will be blocked, and motor vehicle access and overnight camping in the area will be prohibited. Hiking, biking, and shoreline access by boat for recreation within 100 feet of the shoreline will remain available.",Park Closure,[],2024-08-01 14:00:49.0
0BBA2DAF-A401-4A3D-9D7C-38E2A83D72AD,https://www.nps.gov/whsa/planyourvisit/safety-corridor-in-effect.htm,Dunes Drive Safety Corridor,whsa,Dunes Drive is open. A safety corridor is in effect between mile marker 3 and 5.5 along Dunes Drive. Visitors may drive but not stop or exit their vehicle in this area.,Park Closure,[],2024-07-26 16:58:26.0
6CA64390-AE2E-429E-B34F-3B4F4584BEC8,,Overlook Parking Lot Unavailable After Dark,pagr,The park parking lot at 72 McBride Extension is open from dawn to dusk every day. Any vehicles left in the parking lot after dusk (i.e. sunset) are subject to towing at owner's expense.,Information,[],2024-07-18 10:10:27.0
