id,url,title,park alpha,description,category,relatedRoadEvents,LastIndexedDate,park,region,alpha,State,Road Closed Flag,date
C7A1912E-B7BA-44E1-884B-1509366FDBFA,,Limited Access to the Playalinda District,CANA,"The following areas of the Playalinda District of Canaveral National Seashore are closed to all visitors' use, including driving, walking and biking. The main road north of Eddy Creek, parking areas 8-13, and the beach north of parking area 8 boardwalk are closed.  No backcountry permits will be issued at this time to enter from Playalinda. ",Park Closure,[],2025-11-21 00:00:00.0,Canaveral National Seashore,SER,CANA,FL,yes,2026-01-15
79C3F009-8E76-494D-A844-45F76085B238,,East Portal Road Closed,CURE,The East Portal Road is closed for the winter season.,Information,[],2025-11-19 00:00:00.0,Curecanti National Recreation Area,IMR,CURE,CO,yes,2026-01-15
88E88952-01A1-4D66-B469-5E627D951F47,https://www.nps.gov/para/planyourvisit/kelly-point-road-winter-vehicle-access.htm,Kelly Point Road Winter Motorized Vehicle Restriction Begins November 21st.,PARA,"Motorized vehicles are not allowed on Kelly Point Road in winter (NPS1203) without a permit. This restriction is in effect beginning Friday, November 21st, 2025.",Information,[],2025-11-19 00:00:00.0,Grand Canyon-Parashant National Monument,IMR,PARA,AZ,yes,2026-01-15
D5E83F53-BDF4-42DB-81F5-536A7FA33E5C,https://home.nps.gov/vall/planyourvisit/bc.htm,Backcountry vehicle route closed for 2025 season,VALL,"Vehicular access to Valles Caldera's backcountry is now closed for the 2025 season. During the off-season, the route will remain open to pedestrians, equestrians, cyclists, skiers, and snowshoers. The route is scheduled to reopen to vehicular traffic on May 15, 2026.",Information,[],2025-11-19 00:00:00.0,Valles Caldera National Preserve,IMR,VALL,NM,yes,2026-01-15
86818706-8F60-4794-A3C3-6E1B73916C85,,"Federal Holiday Closure:  Thanksgiving, Christmas, New Years Day",CAVO,"For the Thanksgiving, Christmas, and New Years Day federal holidays, Capulin Volcano National Monument Visitor Center and vehicle access to the Volcano top will be closed.  The top access will be open to pedestrian and bicycle traffic; and all trails will be open for hiking.",Park Closure,[],2025-11-18 00:00:00.0,Capulin Volcano National Monument,IMR,CAVO,NM,yes,2026-01-15
E81F00BD-8469-458F-88CD-79CF377096A4,,Volcano Top Access Closed to Vehicles over 26 feet long and to all Trailers,CAVO,"The Volcano top access is closed to all RVs, buses, attached pull trailers, or any other vehicle over 26 feet in length due to public safety concerns and limited parking.  Trailer drop-off and RV/bus parking are available at the visitor center.",Park Closure,[],2025-11-18 00:00:00.0,Capulin Volcano National Monument,IMR,CAVO,NM,yes,2026-01-15
6E34CD95-476A-4DAB-9377-3DE4542F53A4,https://www.nps.gov/mora/planyourvisit/road-status.htm,Winter Season Closures,MORA,"The following regular winter season road closures are in place: Westside Road, Paradise Valley Road, Stevens Canyon Road, White River Road, Sunrise Road, State Routes 410/Chinook Pass (between Crystal Mountain Blvd. & Morse Creek) and 123/Cayuse Pass (at the park boundary).",Information,[],2025-11-17 00:00:00.0,Mount Rainier National Park,PWR,MORA,WA,yes,2026-01-15
54243F0A-E72C-4AC9-8983-849A1BF10BBA,,Beach Access Ramp Closure,FOMA,"Beginning November 17, the Fort Matanzas beach ramp will be closed to the public for ramp and parking lot improvements as well as the construction of a new public access boardwalk to the beach. The NPS anticipates this construction will take place through May of 2026. During this time no public access by FOOT or VEHICLE is allowed. We appreciate your patience and understanding as we work to improve Fort Matanzas National Monument. This closure does NOT affect Ferry Boat operations to Fort Matanzas.",Park Closure,[],2025-11-16 00:00:00.0,Fort Matanzas National Monument,SER,FOMA,FL,yes,2026-01-15
E14FA4EF-64F5-44C3-8811-90291F37EAF0,https://www.nps.gov/kaww/planyourvisit/winteractivities.htm,Loop Road and North Entrance Seasonal Closures,KAWW,"The Loop Road and North Entrance are closed to motorized vehicles until May 2026. These areas are accessible by foot, bike, ski, and snowshoe. Restrooms and campsites are accessible but not maintained in the off-season. Learn more about winter recreation and seasonal closures below.",Park Closure,"[{'title': 'Seasonal Road Closures ', 'id': 'E14FA4EF-64F5-44C3-8811-90291F37EAF0', 'type': 'roadevent', 'url': 'https://www.nps.gov/kaww/planyourvisit/conditions.htm'}]",2025-11-13 00:00:00.0,Katahdin Woods and Waters National Monument,NER,KAWW,ME,yes,2026-01-15
190F9FA5-44BB-4D49-9441-719F7DCD2D37,,Loop Road Closure,CRMO,"The Loop Road is currently closed to vehicles and will reopen spring 2026 when weather permits. The road is open to walking, hiking, cross-country skiing, and snowshoeing as weather permits. Please plan accordingly.",Park Closure,[],2025-11-13 00:00:00.0,Craters of the Moon National Monument and Preserve,PWR,CRMO,ID,yes,2026-01-15
45F5EBA3-D603-4D2A-9985-02F9CF1F4AD2,https://gaptrail.org/trail-alert/big-savage-tunnel-to-close-for-winter/,Big Savage Tunnel To Close for Winter,POHE,"Somerset County will close the Big Savage Tunnel for the 2025-26 winter season on Wednesday, November 26. This seasonal closure, performed annually, protects the lining of the tunnel from freeze-thaw cycles brought on by high winds, cold temperatures, and wet, snowy conditions at high elevation. Please note that there is no detour, and local roads are narrow and treacherous. Please plan your winter excursions elsewhere on the GAP. The tunnel will reopen in late March or early April, depending on weather.",Information,[],2025-11-13 00:00:00.0,Potomac Heritage,NCR,POHE,"DC,MD,PA,VA",yes,2026-01-15
F0C89E83-4FEA-43CC-A3CF-4C99879A6E63,,"Winter Hours Begin on October 1, 2025: 8:00 AM to 4:00 PM",LIBI,"Little Bighorn Battlefield will be moving to our winter hours beginning October 1st. All available facilities will be open at 8:00 AM. The Tour Road, Last Stand Hill, and Reno-Benteen area will close at 3:30 PM. The contact station, bookstore, and national cemetery will close at 4:00 PM.",Information,[],2025-11-13 00:00:00.0,Little Bighorn Battlefield National Monument,IMR,LIBI,MT,yes,2026-01-15
8FA748C6-901D-44DC-940B-E3AC61693D3A,https://www.nps.gov/grsa/planyourvisit/medano-pass-road.htm,Medano Pass Winter Season Closures in Effect,GRSA,The Medano Pass Primitive Road is closed to through traffic for the winter season.,Information,[],2025-11-13 00:00:00.0,Great Sand Dunes National Park and Preserve,IMR,GRSA,CO,yes,2026-01-15
77F3092C-9F9A-45A7-9740-58A643952273,https://www.nps.gov/rocr/learn/management/white-tailed-deer-management.htm,Temporary Nighttime Road Closures for Deer Management,ROCR,"From November 1, 2025 to March 31, 2026, the NPS may temporarily close select park roads between 5 pm to 4 am to conduct deer management operations. Per the Rock Creek Park Superintendent’s Compendium, trails and other park areas close at sunset.",Park Closure,[],2025-11-13 00:00:00.0,Rock Creek Park,NCR,ROCR,DC,yes,2026-01-15
4D18B12B-E625-4D7C-825A-C779A6EACCA5,https://jeffersoncountypublichealth.org/CivicAlerts.aspx?AID=1478&ARC=3292,South Shore Quinault Road Closed Outside of Park Boundary,OLYM,"South Shore Road – which is maintained by Jefferson County – is closed due to a major wash-out. For more information, visit the Jefferson County website.",Information,[],2025-11-13 00:00:00.0,Olympic National Park,PWR,OLYM,WA,yes,2026-01-15
BF786513-04CA-4234-8A9F-A3581363D747,,Temporary Bridge on North Shore Quinault Rd Removed for Winter,OLYM,"A temporary bridge on the North Shore Quinault Road was removed for the winter on October 23, 2025. The bridge will be reinstalled next spring as conditions allow. The Graves Creek area cannot be accessed via South Shore Road due to a washout beyond the national park boundary.",Information,[],2025-11-13 00:00:00.0,Olympic National Park,PWR,OLYM,WA,yes,2026-01-15
C83EBC12-45B8-449E-892D-3B073B0C7480,https://www.nps.gov/meve/planyourvisit/weather.htm,Park Hours may Change due to Winter Storms,MEVE,"Opening delays or temporary closures due to blowing snow, accumulation, and icy roads are likely when these conditions exist. Roads will reopen when snowplows have cleared them for safe two-way travel. Before visiting, check this page for up-to-date information. Colorado Traction Law may apply, see info below. Click link for weather.",Caution,[],2025-11-13 00:00:00.0,Mesa Verde National Park,IMR,MEVE,CO,yes,2026-01-15
2F4E4CF2-E457-4F55-91F6-67D88754F788,,Intermittent Lane Closures at GW Parkway for Bridge/Pavement Preservation,GWMP,"Beginning on Monday, November 17, 2025, expect intermittent traffic impacts at GWMP. This Bridge and pavement preservation work is expected to extend into the Fall of 2026 and will make repairs to 24 GWMP bridges and over 30 paved roads and parking assets. To minimize traffic impacts, weekday lane closures on George Washington Memorial Parkway, Clara Barton Parkway, and Spout Run Parkway will NOT be allowed inbound to DC from 5:30am to 9:30am and outbound from DC from 2:30pm to 7:30pm Monday through Friday.",Information,[],2025-11-12 00:00:00.0,George Washington Memorial Parkway,NCR,GWMP,DC,yes,2026-01-15
8BFDECEA-1900-4FB5-BED6-90A603B42CDB,https://www.nps.gov/grsm/planyourvisit/seasonalroads.htm,Straight Fork and the one-way section of Balsam Mountain Road closed.,GRSM,Straight Fork and the one-way section of Balsam Mountain Road (Heintooga Round-Bottom Road) are closed.,Park Closure,"[{'title': 'Road Closed', 'id': '8BFDECEA-1900-4FB5-BED6-90A603B42CDB', 'type': 'roadevent', 'url': 'https://www.nps.gov/grsm/planyourvisit/conditions.htm'}]",2025-11-12 00:00:00.0,Great Smoky Mountains National Park,SER,GRSM,"TN,NC",yes,2026-01-15
58E30F52-2D8A-44AE-902D-651FA61A04F4,,Upper Fort Mason Roads and Parking Area Closures Fall 2025 - Fall 2026,GOGA,Roads and parking areas at upper Fort Mason will have closures during utilities and seismic retrofit projects. Closures planned Fall 2025 through Fall 2026. Lots will be fenced and used as staging areas for projects occurring at Fort Mason. Signs will be posted in advance of utilities work as project progresses through each area at Fort Mason. Read signs and do not park in posted areas. Vehicles will be towed at owner's expense.,Information,[],2025-11-03 00:00:00.0,Golden Gate National Recreation Area,PWR,GOGA,CA,yes,2026-01-15
A14CFF34-4733-46E8-8527-B7A93B4C25CD,https://www.nps.gov/yell/planyourvisit/parkroads.htm,Most Park Roads Closed to All Vehicles,YELL,"Most roads are closed to prepare for commercially-guided snowcoach and snowmobile travel during the winter season, which will begin December 15 (weather depending). The road between the North and Northeast entrances is the only road open year-round to regular vehicles.",Park Closure,[],2025-11-01 00:00:00.0,Yellowstone National Park,IMR,YELL,"ID,MT,WY",yes,2026-01-15
24E3727F-900F-4F51-A9D5-B153E684B7EA,https://www.nps.gov/grte/planyourvisit/roads.htm,Winter Seasonal Road Closures,GRTE,"Portions of the Teton Park Road (Taggart Lake TH to Signal Mt.), Moose-Wilson Road (Granite Canyon TH to Death Canyon Road), and other roads are closed to vehicles. Check the Grand Teton Roads page for the latest seasonal and weather related closures. When free of snow, Teton Park and Moose-Wilson Roads are available for pedestrian use, including walking and biking. After they are snow-covered: skiing, snowshoeing, and walking are allowed.",Information,[],2025-11-01 00:00:00.0,Grand Teton National Park,IMR,GRTE,WY,yes,2026-01-15
22883896-50D9-496D-8AF5-6184DE3BA8F7,,Cunard Road Closure,NERI,Cunard Road is closed through the winter due to ongoing construction. The closure is just beyond the Brooklyn Miner Trail and both the Brooklyn Miner and the Kaymoor trail remain open. The closure is expected to last until the end of March. Check back for updates.,Park Closure,[],2025-10-26 00:00:00.0,New River Gorge National Park and Preserve,NER,NERI,WV,yes,2026-01-15
3AB12B2F-7C46-4EFF-BF4B-B431F4FB2C81,,North Entrance Road and Rim Drive are CLOSED for the Season,CRLA,The North Entrance Road and Rim Drive are now CLOSED for the season. They will not reopen until mid to late June or July 2026.,Park Closure,"[{'title': 'North Entrance Road and Rim Drive are CLOSED for the Season', 'id': '3AB12B2F-7C46-4EFF-BF4B-B431F4FB2C81', 'type': 'roadevent', 'url': 'https://www.nps.gov/crla/planyourvisit/conditions.htm'}]",2025-10-24 00:00:00.0,Crater Lake National Park,PWR,CRLA,OR,yes,2026-01-15
C213E402-79E1-48A4-9B76-C33A247C8395,,National Cemetery Closed to Vehicles; Open to Pedestrians,VICK,"Due to weather related incidents, Vicksburg National Cemetery is closed to vehicular traffic, however it is open to pedestrians. Visitor can park in the adjacent USS Cairo parking lot and walk into the cemetery.",Park Closure,[],2025-10-09 00:00:00.0,Vicksburg National Military Park,SER,VICK,MS,yes,2026-01-15
A6EDA210-4EDE-4A7F-9000-E6BBFB95BDCE,,Louisiana Circle Closed,VICK,Louisiana Circle is closed to vehicles and pedestrians due to slope instability. Navy Circle is open and also provides views of the Mississippi River.,Park Closure,[],2025-10-09 00:00:00.0,Vicksburg National Military Park,SER,VICK,MS,yes,2026-01-15
587FA8D1-FD28-4A77-A5B8-6ED5CC62BAA0,https://www.nps.gov/biso/learn/news/access-to-big-south-fork-s-scenic-o-w-road-blocked-due-to-bridge-failure.htm,Access to Big South Fork’s Scenic O&W Road Blocked Due to Bridge Failure,BISO,Road access to O&W Road was blocked by order of the State of Tennessee Department of Transportation. Pine Creek Bridge was closed by the state because it was deemed unsafe. The closed bridge is the first bridge on O&W Road after the Toomey Road intersection. The closed bridge is outside of the boundary of the Big South Fork National River & Recreation Area.,Information,[],2025-09-29 00:00:00.0,Big South Fork National River and Recreation Area,SER,BISO,"KY,TN",yes,2026-01-15
DF381D66-D1B0-4097-AA24-E18AEF4D0CD2,https://www.nps.gov/elma/planyourvisit/el-calderon-trail-closed.htm,"El Calderon Trail closed for construction August 11, 2025 through May 2026",ELMA,"The El Calderon Trail and parking area are closed from August 11, 2025, through late May 2026 for a major improvement project. NPS Road 100 will remain open for local traffic only, and the Continental Divide Trail will remain open for CDT thru-hikers.",Park Closure,[],2025-09-21 00:00:00.0,El Malpais National Monument,IMR,ELMA,NM,yes,2026-01-15
2397FFE0-9476-48E8-AFCB-88B3EF38F48C,,West and East Border Roads closed for public safety,ORPI,All border roads remain closed (the dirt roads directly along the border and all crossover roads leading from South Puerto Blanco Drive to the border) to all public vehicle and pedestrian traffic for public safety. South Puerto Blanco Drive remains open.,Park Closure,[],2025-09-19 00:00:00.0,Organ Pipe Cactus National Monument,IMR,ORPI,AZ,yes,2026-01-15
E71075A9-7B49-41E9-9245-C97CF151772A,https://www.nps.gov/vick/planyourvisit/illinois-memorial-restoration.htm,Illinois Memorial Closed for Restoration,VICK,"The memorial itself is closed for restoration starting on September 16, 2025. The parking area is partially closed. Parking spaces are open to allow access to Tour Stop 2/Shirley House. Tour Stop 3/3rd Louisiana Redan is open. The Tour Road is open.",Park Closure,[],2025-09-18 00:00:00.0,Vicksburg National Military Park,SER,VICK,MS,yes,2026-01-15
242DC728-7BD3-46D6-B3AD-AFF46852B76D,https://www.facebook.com/share/p/1HZoom3uMr/,"Dingmans Falls Trail, Road, and Access Closed for Bridge Replacement",DEWA,"Dingmans Falls site is closed for a bridge replacement project and trail rehabilitation. All traffic, including pedestrian, cyclist, and vehicle traffic, is prohibited on the road and trail during construction.",Park Closure,"[{'title': 'Dingmans Falls Road Bridge Replacement', 'id': '242DC728-7BD3-46D6-B3AD-AFF46852B76D', 'type': 'roadevent', 'url': 'https://www.nps.gov/dewa/planyourvisit/conditions.htm'}]",2025-09-17 00:00:00.0,Delaware Water Gap National Recreation Area,NER,DEWA,PA,yes,2026-01-15
2447DCCC-35CB-487A-9E1D-ABD719B80885,,Road Construction Continues on a Section of Brotherton Road in Chickamauga Battlefield,CHCH,"The Brotherton Road closure, between Alexander's Bridge and LaFayette Roads, remains in effect as rehabilitation continues. During the closure, all public traffic is prohibited from using the closed section.",Information,"[{'title': 'Closure of a Section of Brotherton Road in Chickamauga Battlefield', 'id': '2447DCCC-35CB-487A-9E1D-ABD719B80885', 'type': 'roadevent', 'url': 'https://www.nps.gov/chch/planyourvisit/conditions.htm'}]",2025-09-05 10:56:54.0,Chickamauga and Chattanooga National Military Park,SER,CHCH,GA,yes,2026-01-15
56514FAE-9B63-4D54-A6AA-06DAB5F54DF5,https://www.cambridgema.gov/Departments/transportation/News/2025/07/2025mtauburnstreetclosures,Extended Mt. Auburn Street and Sparks Street Closure,LONG,"Local road closures and detours on Mount Auburn Street and Sparks Street, and a lane closure on Memorial Drive, may affect traffic and directions to the site. Please observe posted detour and traffic change signs.",Information,[],2025-07-21 13:50:41.0,Longfellow House-Washington's Headquarters National Historic Site,NER,LONG,MA,yes,2026-01-15
CC024477-31EC-4B33-8681-7AE19F572DAC,,Green River Ferry Temporarily Closed,MACA,The Green River Ferry is temporarily closed for several months while repairs are made to its navigational system and support towers which sustained extensive damage during flooding in April 2025.,Park Closure,[],2025-07-07 11:19:49.0,Mammoth Cave National Park,SER,MACA,KY,yes,2026-01-15
1F894524-F43E-4F7B-865B-C07684A41BAB,https://www.nps.gov/cuis/learn/news/5-2025-cuis-parking-lot-rehab.htm,Mainland Parking Lot Closure June 2,CUIS,The mainland parking lot will be closed as of June 2 for rehab and improvements. For more information please see the press release.,Information,[],2025-05-28 14:41:51.0,Cumberland Island National Seashore,SER,CUIS,GA,yes,2026-01-15
05E37F8F-335F-4C59-903F-B1273C07D502,https://www.nps.gov/shil/corinth-road-closure.htm?fbclid=IwY2xjawKUUS9leHRuA2FlbQIxMABicmlkETFFYmZheldUM2JiM0c0bURTAR7VrtpSy2g5PYdYlac2sYHahrNHBDwnI2nrZiUU0mMpsJUPdXUnkqkszK7jvQ_aem_M5of5PkhZ7ewJoWRjx56uw,"Major Road Closure in Corinth, MS",SHIL,"ALERT - Major Road Closure in Corinth, Mississippi. A major bridge replacement has begun on North Polk Street in Corinth, MS, and motorists will need to seek other routes. The work is not estimated to be completed until July or August 2026.",Information,[],2025-05-16 13:12:17.0,Shiloh National Military Park,SER,SHIL,TN,yes,2026-01-15
0B14D270-6F2D-4D48-B947-895D7466EE9D,,Possible Delays on Old Mine Road due to Van Campens bridge repairs,DEWA,"Due to a bridge repair project over the Van Campens Brook, visitors on Old Mine Road may encounter delays over Summer 2025. The road will remain open, with single-lane traffic during working hours.",Information,"[{'title': 'Van Campens Brook Bridge Repair Project', 'id': '0B14D270-6F2D-4D48-B947-895D7466EE9D', 'type': 'roadevent', 'url': 'https://www.nps.gov/dewa/planyourvisit/conditions.htm'}]",2025-05-13 15:04:22.0,Delaware Water Gap National Recreation Area,NER,DEWA,PA,yes,2026-01-15
B7FE65A8-C8D0-4A97-906A-EAD896F10083,,Main Street Walpack Bridge Closed Until Further Notice,DEWA,Main Street in Walpack Center is closed at the Flatbrook Bridge due to structural damage to the bridge.,Information,"[{'title': 'Road Closures in New Jersey', 'id': 'B7FE65A8-C8D0-4A97-906A-EAD896F10083', 'type': 'roadevent', 'url': 'https://www.nps.gov/dewa/planyourvisit/conditions.htm'}]",2025-05-13 15:00:38.0,Delaware Water Gap National Recreation Area,NER,DEWA,PA,yes,2026-01-15
DF56679B-6E29-4831-A020-906576B3F309,,Parking Lot Closure,FRLA,"Due to ongoing construction, the parking lot is closed. Ample street parking can be found along Dudley Street, including the Brookline Reservoir. For accessible parking, please visit our ""Contact Us"" page for more information.",Park Closure,[],2025-05-09 15:58:30.0,Frederick Law Olmsted National Historic Site,NER,FRLA,MA,yes,2026-01-15
A3EF71AE-63D1-48C7-A970-3A08ED77AFFE,,Road Closure and Fishing Pier Impact,FOMR,"The Engineer Wharf, one of two fishing piers at Fort Monroe is temporarily closed. The Finger Pier remains open. Also closed is the section of Fenwick Road between Ingalls and the East Gate of the fort. Detour signs will aid travelers around the closure.",Park Closure,[],2025-05-01 10:15:52.0,Fort Monroe,NER,FOMR,VA,yes,2026-01-15
E4538614-62B2-4C76-B623-EFD9BA55B8C7,https://www.nps.gov/vick/planyourvisit/grant-circle-and-north-union-ave-repairs.htm,North Union Avenue and Grant Circle Closed for Repairs,VICK,North Union Avenue and Grant Circle are closed to vehicular and pedestrian traffic for repairs. Entering these construction areas is prohibited. This work is to repair severe weather damage in 2020. The remainder of the park and tour road are open.,Park Closure,[],2025-04-02 10:18:12.0,Vicksburg National Military Park,SER,VICK,MS,yes,2026-01-15
F068A85D-F691-4498-A1D2-50A644515C3C,,Rose Farm Rehabilitation Project Closure Notice,GETT,"As of May 2023, the Rose Farm & Rose Lane are closed to all visitation. The house will undergo a full rehabilitation. This work prohibits the use of the area around the house and lane during construction. Worker safety and resource protection are key.",Park Closure,[],2025-03-20 16:50:08.0,Gettysburg National Military Park,NER,GETT,PA,yes,2026-01-15
AB6D9AA5-0899-4E4F-A6B5-A28365367388,https://www.nps.gov/cave/planyourvisit/conditions.htm#flood,Closures Due to Flood Damage,CAVE,Some areas of the park including Walnut Canyon Desert Drive and some trails remain closed after extensive flood damage. The main park road to the visitor center and cavern is open.,Information,[],2025-03-05 12:00:34.0,Carlsbad Caverns National Park,IMR,CAVE,NM,yes,2026-01-15
9FD779B4-D9BE-49BC-88CF-5D6CE8802AE1,https://www.nps.gov/colo/planyourvisit/colo-parkway-rehab.htm,Rehabilitation of Colonial Parkway continues with additional Parkway closures,COLO,"Beginning Tuesday, April 9, 2024, construction will close the Colonial Parkway to all travel in either direction between Yorktown and VA Route 199. Follow all detour signs. See additional closure information in the link below.",Park Closure,[],2024-11-06 16:36:53.0,Colonial National Historical Park,NER,COLO,VA,yes,2026-01-15
062971A7-A9C9-48C1-B747-20233FA784A8,https://www.nps.gov/vafo/planyourvisit/conditions.htm#maurice-stephens,Maurice Stephens Parking Lot Closed During Construction Project,VAFO,"The parking lot near the Maurice Stephens house, located on Rt 23 opposite from the Washington Memorial Chapel, is closed during construction and renovation work on the house. Visitors are encouraged to park in the Chapel lot for Grand Parade trail access",Information,[],2024-10-03 11:25:41.0,Valley Forge National Historical Park,NER,VAFO,PA,yes,2026-01-15
BC1403C6-BE88-47AC-9233-153BC9ED5AB4,https://www.nps.gov/lake/learn/news/lake-mead-national-recreation-area-announces-government-wash-vehicle-access-overnight-camping-restrictions.htm,Government Wash closure to vehicle access and overnight camping,LAKE,"Government Wash Road and 8.0 Mile Road will be blocked, and motor vehicle access and overnight camping in the area will be prohibited. Hiking, biking, and shoreline access by boat for recreation within 100 feet of the shoreline will remain available.",Park Closure,[],2024-08-01 14:00:49.0,Lake Mead National Recreation Area,PWR,LAKE,NV,yes,2026-01-15
AEA5765C-8649-48C2-820D-1A6BEC99A838,https://www.nps.gov/colo/planyourvisit/colo-parkway-rehab.htm,Rehabilitation of Colonial Parkway continues with additional Parkway closures,YORK,"Beginning Tuesday, April 9, 2024, construction will close the Colonial Parkway to all travel in either direction between Yorktown and VA Route 199. Follow all detour signs. See additional closure information in the link below.",Park Closure,[],2024-07-11 13:53:20.0,Yorktown Battlefield,NER,YORK,VA,yes,2026-01-15
8387550D-F98F-4B78-958A-00485EC8A653,https://www.nps.gov/colo/planyourvisit/colo-parkway-rehab.htm,Rehabilitation of Colonial Parkway continues with additional Parkway closures,JAME,"Beginning Tuesday, April 9, 2024, construction will close the Colonial Parkway to all travel in either direction between Yorktown and VA Route 199. Follow all detour signs. See additional closure information in the link below.",Park Closure,[],2024-07-11 13:49:34.0,Historic Jamestowne,NER,JAME,VA,yes,2026-01-15
88590FD8-1D4F-47D8-99C4-DB9D7E172BAD,,River Ferry at Akers (on State Highway K) CLOSED until further notice,OZAR,The Akers Ferry on State Highway K will not be in service until further notice.,Caution,"[{'title': 'Akers Ferry Closure', 'id': '88590FD8-1D4F-47D8-99C4-DB9D7E172BAD', 'type': 'roadevent', 'url': 'https://www.nps.gov/ozar/planyourvisit/conditions.htm'}]",2024-03-05 10:29:47.0,Ozark National Scenic Riverways,MWR,OZAR,MO,yes,2026-01-15
123E2192-4095-4B79-9752-D7408F4D6B4D,https://www.nps.gov/buff/planyourvisit/south-woolum-road-closed-alternate-route-available.htm,"South Woolum Road Closed, Alternate Route Available",BUFF,"In the interest of safety, the South Woolum Road has been closed. The Woolum launch and campground remain open.",Park Closure,"[{'title': 'South Woolum Road Closure', 'id': '123E2192-4095-4B79-9752-D7408F4D6B4D', 'type': 'roadevent', 'url': 'https://www.nps.gov/buff/planyourvisit/conditions.htm'}]",2024-02-23 12:47:47.0,Buffalo National River,MWR,BUFF,AR,yes,2026-01-15
97D83B2E-A67F-4C5F-96F0-A173B573BF7B,https://www.nps.gov/thingstodo/gumo_drive_to_williams_ranch.htm,Williams Ranch Road Closed,GUMO,The Williams Ranch Road is currently impassable and closed to public access due to unsafe conditions.,Information,"[{'title': 'Williams Ranch Road Closure', 'id': '97D83B2E-A67F-4C5F-96F0-A173B573BF7B', 'type': 'roadevent', 'url': 'https://www.nps.gov/gumo/planyourvisit/conditions.htm'}]",2024-02-01 17:37:05.0,Guadalupe Mountains National Park,IMR,GUMO,TX,yes,2026-01-15
57F5103D-99E6-445B-BD93-F947D4EA6E06,https://www.nps.gov/whsa/planyourvisit/park-closures.htm,Park Closures,WHSA,From time to time the missile range that surrounds the park performs military testing that may require the closure of the park or Highway 70. Please plan your visit around upcoming military tests.,Information,[],2024-01-02 13:34:42.0,White Sands National Park,IMR,WHSA,NM,yes,2026-01-15
FA896BD1-1B45-4E5B-9C1E-9D80826053A6,https://www.nps.gov/laro/learn/news/hawk-creek-lane-restriction.htm,Hawk Creek Lane Restriction at Lake Roosevelt National Recreation Area,LARO,"Due to undercutting action of Hawk Creek on the access road between the Hawk Creek campground and boat launch, the road will be reduced to one lane until further notice. Use caution while on this road.",Park Closure,[],2023-12-11 14:56:18.0,Lake Roosevelt National Recreation Area,PWR,LARO,WA,yes,2026-01-15
34A77005-0F10-46D2-887F-6ED1F43A6C2D,,"Pozo Nuevo Road to Bates Well Ranch High Clearance, 4-Wheel Drive Only",ORPI,"High Clearance, 4-wheel drive is required from where Pozo Nuevo Road begins along South Puerto Blanch Drive to Bates Well Ranch area. The road is washed out in areas. Bates Well Ranch is still accessible from the north on Darby Well Road.",Caution,[],2023-10-24 15:55:47.0,Organ Pipe Cactus National Monument,IMR,ORPI,AZ,yes,2026-01-15
35BD1159-10BB-41BC-963B-C663652CFBC2,,County Line Road Closed Monday To Friday,VAFO,"County Line Road is closed during the week, from Monday through Friday. The closure will apply to all vehicular, pedestrian, and bicycle traffic. Please find an alternate route.",Information,[],2023-04-17 13:51:33.0,Valley Forge National Historical Park,NER,VAFO,PA,yes,2026-01-15
89E8F214-29EB-4BF5-B85E-01A4212E4F69,https://www.nps.gov/dena/planyourvisit/conditions.htm,Park Operations Altered Due to Pretty Rocks Landslide,DENA,Summer access to facilities and services in Denali remains altered due to the Pretty Rocks Landslide and the associated closure of the Park Road at Mile 43. Check here for more information on what to expect.,Park Closure,[],2022-09-19 14:11:22.0,Denali National Park and Preserve,AKR,DENA,AK,yes,2026-01-15
76963DF5-FF4B-4C00-8F86-2ECA0AED7446,https://www.nps.gov/pinn/planyourvisit/hours.htm,High Crowds & Park Capacity,PINN,"High visitation may require limiting access to Bear Gulch and other parking areas in the park. If all parking lots reach capacity, incoming traffic will not pass the campground until space is available. This occurs most often between 8a and 3p on weekends",Information,[],2022-01-19 14:37:31.0,Pinnacles National Park,PWR,PINN,CA,yes,2026-01-15
