id,url,title,park alpha,description,category,relatedRoadEvents,LastIndexedDate,park,region,alpha,State,Road Closed Flag,date
E168ABFB-782F-41E2-949C-232B58C1582E,https://www.fs.usda.gov/r05/inyo/projects/reds-meadow-road-reconstruction,Reds Meadow Road Access Restrictions in 2025,DEPO,"Reds Meadow Road is tentatively open until October 6, 2025. The road and shuttle service, which provide access to Devils Postpile, are only open Saturdays and Sundays.",Park Closure,[],38:11.0,Devils Postpile National Monument,PWR,DEPO,CA,yes,2025-11-05
E01B1839-2CA8-4413-A56B-2952BDB63695,,Raceway Bridge Closed For Preservation,BLRV,The Raceway Bridge is being replaced through mid-November. Please use Roosevelt Avenue entrances to access the park.,Park Closure,[],02:35.0,,,,,yes,2025-11-05
33F4F5BA-C2E7-4DE8-AE24-BC549BF2D715,https://www.nps.gov/olym/learn/news/mora-road-repair-will-require-single-lane-traffic-starting-on-september-9.htm,"Rialto Beach - Mora Road Repair Will Require Single-Lane Traffic, Up to 20-minute Delays",OLYM,"Starting on September 9, crews will stabilize and repair Mora Road - the road to Rialto Beach. The work will require single-lane traffic through the 0.25-mile work zone and may result in 20-minute delays.",Caution,[],51:45.0,Olympic National Park,PWR,OLYM,WA,yes,2025-11-05
2447DCCC-35CB-487A-9E1D-ABD719B80885,,Road Construction Continues on a Section of Brotherton Road in Chickamauga Battlefield,CHCH,"The Brotherton Road closure, between Alexander's Bridge and LaFayette Roads, remains in effect as rehabilitation continues. During the closure, all public traffic is prohibited from using the closed section.",Information,"[{'title': 'Closure of a Section of Brotherton Road in Chickamauga Battlefield', 'id': '2447DCCC-35CB-487A-9E1D-ABD719B80885', 'type': 'roadevent', 'url': 'https://www.nps.gov/chch/planyourvisit/conditions.htm'}]",56:54.0,Chickamauga and Chattanooga National Military Park,SER,CHCH,GA,yes,2025-11-05
4F7206D9-5DC4-4248-96A7-0E7AE6236040,https://www.ccmwa.org/construction-projects,"Portions of Stilesboro Rd. Closed Starting on Monday, September 8, 2025",KEMO,"Beginning on Monday, September 8, Stilesboro Rd. will be closed from Gilbert Road and Old Mountain Road to the park's Visitor Center entrance due to Cobb County utility work. The park's Visitor Center will only be accessible via Old Highway 41.",Park Closure,[],19:49.0,Kennesaw Mountain National Battlefield Park,SER,KEMO,GA,yes,2025-11-05
D78471CD-ABED-48B5-81C8-AB42770E2CF1,,Playground in Pine Grove Picnic Area Closed,PRWI,"The park is improving accessibility at the playground in Pine Grove Picnic Area. During construction, until approximately the end of December 2025, the playground is closed and 10 nearby parking spaces will be used for construction vehicles only.",Information,[],09:35.0,Prince William Forest Park,NCR,PRWI,VA,yes,2025-11-05
E5F3836C-7B40-4550-9650-4F50BF4CE491,https://www.nps.gov/mora/planyourvisit/carbon-river-and-mowich.htm,SR 165 Carbon River/Fairfax Bridge is closed: no access to Carbon River or Mowich Lake.,MORA,"There is NO public access to Carbon River & Mowich Lake from SR 165. The bridge is closed to pedestrians, bicycles and vehicles and there is no alternate route.",Park Closure,"[{'title': 'SR165 Carbon River/Fairfax Bridge Closed', 'id': 'E5F3836C-7B40-4550-9650-4F50BF4CE491', 'type': 'roadevent', 'url': 'https://www.nps.gov/mora/planyourvisit/conditions.htm'}]",42:33.0,Mount Rainier National Park,PWR,MORA,WA,yes,2025-11-05
300AC8FA-4038-4140-995D-A289AE9A5488,,Picnic Area Closed Periodically,FONE,"The road up to the picnic area and picnic area may be temporarily closed. Please be careful if going there. Please use caution when hiking near the closed areas. Please report any trees that you find down, and do not climb over or under fallen trees",Caution,[],10:02.0,Fort Necessity National Battlefield,NER,FONE,PA,yes,2025-11-05
0837CE1A-B3D8-451B-AD13-079267D218A4,,Tour Road Closed South of Route 36 at the Eastern Front,PETE,The Tour Road south of Route 36 is closed to vehicles at the Eastern Front. Scheduled maintenance begins. Walkers and bicyclists must follow signs for detours around construction areas.,Park Closure,[],00:11.0,Petersburg National Battlefield,NER,PETE,VA,yes,2025-11-05
9EF2492E-0AD5-4270-86FD-460C6494D50F,https://www.nps.gov/glca/planyourvisit/lake-powell-marinas.htm,Difficult Conditions Complicate Cataract Canyon Takeouts,CANY,"Hite Ramp is closed. The North Wash take-out is a primitive, unimproved dirt take-out. You will not be able to back a trailer down the dirt slope. Recent washouts have further deteriorated conditions.",Caution,[],01:06.0,Canyonlands National Park,IMR,CANY,UT,yes,2025-11-05
EDE91F4C-1155-4BF9-BEA4-2A00D9D15E7F,,Paving on Crater Road (Route 378),HALE,"Paving has begun on the road to the Summit District. Work will be done in sections between Mile Post 0 in Kula and Haleakalā entrance through October. Expect delays and leave extra time Monday through Friday, 8 a.m. to 5 p.m.",Information,[],43:59.0,Haleakala National Park,PWR,HALE,HI,yes,2025-11-05
3906A099-0EC7-446E-8009-AF63FF793439,,Peavine Road Closed,OZAR,Peavine Road near Big Spring will be closed for paving beginning 7/28 at noon and will remain closed for several weeks. Please use Highway 103 to reach all destinations in the Big Spring area.,Park Closure,[],58:36.0,Ozark National Scenic Riverways,MWR,OZAR,MO,yes,2025-11-05
D4E70765-3401-4621-85A2-5A8F816B4426,,Bridge Closure on Sunflower Road,BITH,Sunflower Road is closed at Big Sandy Creek for bridge replacement. Big Sandy Trail is open and accessible via Sunflower Road from Dallardsville.,Information,"[{'title': 'Bridge Closure on Sunflower Road', 'id': 'D4E70765-3401-4621-85A2-5A8F816B4426', 'type': 'roadevent', 'url': 'https://www.nps.gov/bith/planyourvisit/conditions.htm'}]",01:55.0,Big Thicket National Preserve,IMR,BITH,TX,yes,2025-11-05
14BFEC5E-5440-49CB-8A95-4E24B9517640,,Ongoing Road Repair on Main Road,CUIS,Ongoing road work will be taking place throughout the Main Road on the island. Expect potentially heavier vehicle traffic and areas of uneven terrain. Please yield to construction traffic.,Caution,[],54:02.0,Cumberland Island National Seashore,SER,CUIS,GA,yes,2025-11-05
56514FAE-9B63-4D54-A6AA-06DAB5F54DF5,https://www.cambridgema.gov/Departments/transportation/News/2025/07/2025mtauburnstreetclosures,Extended Mt. Auburn Street and Sparks Street Closure,LONG,"Local road closures and detours on Mount Auburn Street and Sparks Street, and a lane closure on Memorial Drive, may affect traffic and directions to the site. Please observe posted detour and traffic change signs.",Information,[],50:41.0,Longfellow House-Washington's Headquarters National Historic Site,NER,LONG,MA,yes,2025-11-05
CC024477-31EC-4B33-8681-7AE19F572DAC,,Green River Ferry Temporarily Closed,MACA,The Green River Ferry is temporarily closed for several months while repairs are made to its navigational system and support towers which sustained extensive damage during flooding in April 2025.,Park Closure,[],19:49.0,Mammoth Cave National Park,SER,MACA,KY,yes,2025-11-05
D800B73B-7296-4F62-B9A2-5A7E3B32CED3,,Expect large crowds and high traffic volume on weekends,HAFE,Big crowds and high traffic volume may cause the main parking lot on Shoreline Drive to fill and close for short periods of time. Check park social media channels for the latest updates.,Caution,[],48:53.0,Harpers Ferry National Historical Park,NCR,HAFE,WV,yes,2025-11-05
1CCEEAAC-683A-48EE-9129-69C81B371E77,,Elevated Fire Risks - Full Closure (Vehicle and Foot Traffic) in Prone Areas,KALA,"Drought conditions pose risk of fire. The following areas are closed to vehicle and foot traffic until further notice: Coastal Road between lighthouse and Boom Site/Kalawao cattleguards; settlement perimeter road along fence, roads through fuel farm.",Park Closure,[],30:38.0,Kalaupapa National Historical Park,PWR,KALA,HI,yes,2025-11-05
8BFDECEA-1900-4FB5-BED6-90A603B42CDB,https://www.nps.gov/grsm/planyourvisit/seasonalroads.htm,Straight Fork and the one-way section of Balsam Mountain Road closed.,GRSM,Straight Fork and the one-way section of Balsam Mountain Road (Heintooga Round-Bottom Road) are closed. The 9-mile paved section of Balsam Mountain Road remains open; visitors may still access Balsam Mountain Campground.,Park Closure,"[{'title': 'Road Closed', 'id': '8BFDECEA-1900-4FB5-BED6-90A603B42CDB', 'type': 'roadevent', 'url': 'https://www.nps.gov/grsm/planyourvisit/conditions.htm'}]",56:04.0,Great Smoky Mountains National Park,SER,GRSM,"TN,NC",yes,2025-11-05
B025E3C0-34CD-4198-B5C9-A21E56EFE3EE,https://www.nps.gov/isro/planyourvisit/ranger-iii-departure-preparation.htm,2025 RANGER III Parking Area Construction Notice: Carpool When Possible,ISRO,"Houghton city will be doing construction work that affects the upper, non-gated lot for most of the 2025 summer season. Parking may become limited in the NPS available lots. To help with available parking, when possible, please carpool.",Information,[],03:38.0,Isle Royale National Park,MWR,ISRO,MI,yes,2025-11-05
1F894524-F43E-4F7B-865B-C07684A41BAB,https://www.nps.gov/cuis/learn/news/5-2025-cuis-parking-lot-rehab.htm,Mainland Parking Lot Closure June 2,CUIS,The mainland parking lot will be closed as of June 2 for rehab and improvements. For more information please see the press release.,Information,[],41:51.0,Cumberland Island National Seashore,SER,CUIS,GA,yes,2025-11-05
CD65CC33-BADB-48E2-85E8-CD865FCB5EE9,,Tour Road Closed,HOBE,"Due to safety hazards caused by tornado damage, the Tour Road is open up to Tour Stop 2, but no further, and the Nature Trail is closed. The Visitor Center is now open.",Park Closure,[],39:28.0,Horseshoe Bend National Military Park,SER,HOBE,AL,yes,2025-11-05
05E37F8F-335F-4C59-903F-B1273C07D502,https://www.nps.gov/shil/corinth-road-closure.htm?fbclid=IwY2xjawKUUS9leHRuA2FlbQIxMABicmlkETFFYmZheldUM2JiM0c0bURTAR7VrtpSy2g5PYdYlac2sYHahrNHBDwnI2nrZiUU0mMpsJUPdXUnkqkszK7jvQ_aem_M5of5PkhZ7ewJoWRjx56uw,"Major Road Closure in Corinth, MS",SHIL,"ALERT - Major Road Closure in Corinth, Mississippi. A major bridge replacement has begun on North Polk Street in Corinth, MS, and motorists will need to seek other routes. The work is not estimated to be completed until July or August 2026.",Information,[],12:17.0,Shiloh National Military Park,SER,SHIL,TN,yes,2025-11-05
0B14D270-6F2D-4D48-B947-895D7466EE9D,,Possible Delays on Old Mine Road due to Van Campens bridge repairs,DEWA,"Due to a bridge repair project over the Van Campens Brook, visitors on Old Mine Road may encounter delays over Summer 2025. The road will remain open, with single-lane traffic during working hours.",Information,"[{'title': 'Van Campens Brook Bridge Repair Project', 'id': '0B14D270-6F2D-4D48-B947-895D7466EE9D', 'type': 'roadevent', 'url': 'https://www.nps.gov/dewa/planyourvisit/conditions.htm'}]",04:22.0,Delaware Water Gap National Recreation Area,NER,DEWA,PA,yes,2025-11-05
B7FE65A8-C8D0-4A97-906A-EAD896F10083,,Main Street Walpack Bridge Closed Until Further Notice,DEWA,Main Street in Walpack Center is closed at the Flatbrook Bridge due to structural damage to the bridge.,Information,"[{'title': 'Road Closures in New Jersey', 'id': 'B7FE65A8-C8D0-4A97-906A-EAD896F10083', 'type': 'roadevent', 'url': 'https://www.nps.gov/dewa/planyourvisit/conditions.htm'}]",00:38.0,Delaware Water Gap National Recreation Area,NER,DEWA,PA,yes,2025-11-05
DF56679B-6E29-4831-A020-906576B3F309,,Parking Lot Closure,FRLA,"Due to ongoing construction, the parking lot is closed. Ample street parking can be found along Dudley Street, including the Brookline Reservoir. For accessible parking, please visit our ""Contact Us"" page for more information.",Park Closure,[],58:30.0,Frederick Law Olmsted National Historic Site,NER,FRLA,MA,yes,2025-11-05
A3EF71AE-63D1-48C7-A970-3A08ED77AFFE,,Road Closure and Fishing Pier Impact,FOMR,"The Engineer Wharf, one of two fishing piers at Fort Monroe is temporarily closed. The Finger Pier remains open. Also closed is the section of Fenwick Road between Ingalls and the East Gate of the fort. Detour signs will aid travelers around the closure.",Park Closure,[],15:52.0,Fort Monroe,NER,FOMR,VA,yes,2025-11-05
E4538614-62B2-4C76-B623-EFD9BA55B8C7,https://www.nps.gov/vick/planyourvisit/grant-circle-and-north-union-ave-repairs.htm,North Union Avenue and Grant Circle Closed for Repairs,VICK,North Union Avenue and Grant Circle are closed to vehicular and pedestrian traffic for repairs. Entering these construction areas is prohibited. This work is to repair severe weather damage in 2020. The remainder of the park and tour road are open.,Park Closure,[],18:12.0,Vicksburg National Military Park,SER,VICK,MS,yes,2025-11-05
5EA43EBB-D13C-4554-9E0A-CCCBFBBCDB23,,Pa-Hay-Okee Overlook Trail closed for replacement project until Fall 2025,EVER,"The Pa-Hay-Okee boardwalk trail, tower and parking lot will be closed for a replacement project until the fall. This is to replace aging infrastructure. The road remains open as a turnaround.",Park Closure,[],30:55.0,Everglades National Park,SER,EVER,FL,yes,2025-11-05
C81E53FF-9B37-4310-8EA7-03AEDE29BC59,https://www.nps.gov/guis/planyourvisit/fort-pickens-area.htm,U.S. Navy Blue Angels Practices,GUIS,"On Tuesdays and Wednesdays from April to October, parking lots at Fort Pickens Area fill early. Vehicles parked in non-designated spots are subject to citation and towing. When lots are full, the area will close to incoming traffic. Plan ahead.",Information,[],04:16.0,Gulf Islands National Seashore,SER,GUIS,"FL,MS",yes,2025-11-05
AB6D9AA5-0899-4E4F-A6B5-A28365367388,https://www.nps.gov/cave/planyourvisit/conditions.htm#flood,Closures Due to Flood Damage,CAVE,Some areas of the park including Walnut Canyon Desert Drive and some trails remain closed after extensive flood damage. The main park road to the visitor center and cavern is open.,Information,[],00:34.0,Carlsbad Caverns National Park,IMR,CAVE,NM,yes,2025-11-05
9FD779B4-D9BE-49BC-88CF-5D6CE8802AE1,https://www.nps.gov/colo/planyourvisit/colo-parkway-rehab.htm,Rehabilitation of Colonial Parkway continues with additional Parkway closures,COLO,"Beginning Tuesday, April 9, 2024, construction will close the Colonial Parkway to all travel in either direction between Yorktown and VA Route 199. Follow all detour signs. See additional closure information in the link below.",Park Closure,[],36:53.0,Colonial National Historical Park,NER,COLO,VA,yes,2025-11-05
2D29B6CC-8C04-424A-802B-1312CA14B682,,"Sat & Sun IF parking is full, entrance closes, no entrance until parking available.",GRFA,"Saturdays & Sundays with good weather, IF our parking lots fill we close the park entrance. (Georgetown Pike & Old Dominion Dr) We re-open when parking is available. No waiting, no street parking. Updates at Great Falls Park Facebook page.",Information,[],37:21.0,,,,,yes,2025-11-05
F0983C47-F530-44F9-B202-AB5B224812A1,,Site Access,ANJO,"Be aware in your planning that I-40 in NC and I-26 in TN have been compromised due to the effects of Hurricane Helene. In addition, the Erwin Hwy (107) bridge leading into Greeneville was destroyed and is not expected to reopen until sometime in 2025.",Information,[],14:47.0,Andrew Johnson National Historic Site,SER,ANJO,TN,yes,2025-11-05
062971A7-A9C9-48C1-B747-20233FA784A8,https://www.nps.gov/vafo/planyourvisit/conditions.htm#maurice-stephens,Maurice Stephens Parking Lot Closed During Construction Project,VAFO,"The parking lot near the Maurice Stephens house, located on Rt 23 opposite from the Washington Memorial Chapel, is closed during construction and renovation work on the house. Visitors are encouraged to park in the Chapel lot for Grand Parade trail access",Information,[],25:41.0,Valley Forge National Historical Park,NER,VAFO,PA,yes,2025-11-05
BC1403C6-BE88-47AC-9233-153BC9ED5AB4,https://www.nps.gov/lake/learn/news/lake-mead-national-recreation-area-announces-government-wash-vehicle-access-overnight-camping-restrictions.htm,Government Wash closure to vehicle access and overnight camping,LAKE,"Government Wash Road and 8.0 Mile Road will be blocked, and motor vehicle access and overnight camping in the area will be prohibited. Hiking, biking, and shoreline access by boat for recreation within 100 feet of the shoreline will remain available.",Park Closure,[],00:49.0,Lake Mead National Recreation Area,PWR,LAKE,NV,yes,2025-11-05
AEA5765C-8649-48C2-820D-1A6BEC99A838,https://www.nps.gov/colo/planyourvisit/colo-parkway-rehab.htm,Rehabilitation of Colonial Parkway continues with additional Parkway closures,YORK,"Beginning Tuesday, April 9, 2024, construction will close the Colonial Parkway to all travel in either direction between Yorktown and VA Route 199. Follow all detour signs. See additional closure information in the link below.",Park Closure,[],53:20.0,Yorktown Battlefield,NER,YORK,VA,yes,2025-11-05
8387550D-F98F-4B78-958A-00485EC8A653,https://www.nps.gov/colo/planyourvisit/colo-parkway-rehab.htm,Rehabilitation of Colonial Parkway continues with additional Parkway closures,JAME,"Beginning Tuesday, April 9, 2024, construction will close the Colonial Parkway to all travel in either direction between Yorktown and VA Route 199. Follow all detour signs. See additional closure information in the link below.",Park Closure,[],49:34.0,Historic Jamestowne,NER,JAME,VA,yes,2025-11-05
88590FD8-1D4F-47D8-99C4-DB9D7E172BAD,,River Ferry at Akers (on State Highway K) CLOSED until further notice,OZAR,The Akers Ferry on State Highway K will not be in service until further notice.,Caution,"[{'title': 'Akers Ferry Closure', 'id': '88590FD8-1D4F-47D8-99C4-DB9D7E172BAD', 'type': 'roadevent', 'url': 'https://www.nps.gov/ozar/planyourvisit/conditions.htm'}]",29:47.0,Ozark National Scenic Riverways,MWR,OZAR,MO,yes,2025-11-05
123E2192-4095-4B79-9752-D7408F4D6B4D,https://www.nps.gov/buff/planyourvisit/south-woolum-road-closed-alternate-route-available.htm,"South Woolum Road Closed, Alternate Route Available",BUFF,"In the interest of safety, the South Woolum Road has been closed. The Woolum launch and campground remain open.",Park Closure,"[{'title': 'South Woolum Road Closure', 'id': '123E2192-4095-4B79-9752-D7408F4D6B4D', 'type': 'roadevent', 'url': 'https://www.nps.gov/buff/planyourvisit/conditions.htm'}]",47:47.0,Buffalo National River,MWR,BUFF,AR,yes,2025-11-05
97D83B2E-A67F-4C5F-96F0-A173B573BF7B,https://www.nps.gov/thingstodo/gumo_drive_to_williams_ranch.htm,Williams Ranch Road Closed,GUMO,The Williams Ranch Road is currently impassable and closed to public access due to unsafe conditions.,Information,"[{'title': 'Williams Ranch Road Closure', 'id': '97D83B2E-A67F-4C5F-96F0-A173B573BF7B', 'type': 'roadevent', 'url': 'https://www.nps.gov/gumo/planyourvisit/conditions.htm'}]",37:05.0,Guadalupe Mountains National Park,IMR,GUMO,TX,yes,2025-11-05
57F5103D-99E6-445B-BD93-F947D4EA6E06,https://www.nps.gov/whsa/planyourvisit/park-closures.htm,Park Closures,WHSA,From time to time the missile range that surrounds the park performs military testing that may require the closure of the park or Highway 70. Please plan your visit around upcoming military tests.,Information,[],34:42.0,White Sands National Park,IMR,WHSA,NM,yes,2025-11-05
FA896BD1-1B45-4E5B-9C1E-9D80826053A6,https://www.nps.gov/laro/learn/news/hawk-creek-lane-restriction.htm,Hawk Creek Lane Restriction at Lake Roosevelt National Recreation Area,LARO,"Due to undercutting action of Hawk Creek on the access road between the Hawk Creek campground and boat launch, the road will be reduced to one lane until further notice. Use caution while on this road.",Park Closure,[],56:18.0,Lake Roosevelt National Recreation Area,PWR,LARO,WA,yes,2025-11-05
34A77005-0F10-46D2-887F-6ED1F43A6C2D,,"Pozo Nuevo Road to Bates Well Ranch High Clearance, 4-Wheel Drive Only",ORPI,"High Clearance, 4-wheel drive is required from where Pozo Nuevo Road begins along South Puerto Blanch Drive to Bates Well Ranch area. The road is washed out in areas. Bates Well Ranch is still accessible from the north on Darby Well Road.",Caution,[],55:47.0,Organ Pipe Cactus National Monument,IMR,ORPI,AZ,yes,2025-11-05
D7C2DF87-36BF-44F2-99B4-3EF76DAC2597,,South Unit Road from the Old East Entrance station mile near marker 22 to mile marker 28,THRO,"Due to major road repair work, the former scenic loop between the Old East Entrance Station (near mile marker 22) and mile marker 28 is closed to all traffic, including pedestrian, and bicycle access.",Caution,[],41:12.0,Theodore Roosevelt National Park,MWR,THRO,ND,yes,2025-11-05
35BD1159-10BB-41BC-963B-C663652CFBC2,,County Line Road Closed Monday To Friday,VAFO,"County Line Road is closed during the week, from Monday through Friday. The closure will apply to all vehicular, pedestrian, and bicycle traffic. Please find an alternate route.",Information,[],51:33.0,Valley Forge National Historical Park,NER,VAFO,PA,yes,2025-11-05
89E8F214-29EB-4BF5-B85E-01A4212E4F69,https://www.nps.gov/dena/planyourvisit/conditions.htm,Park Operations Altered Due to Pretty Rocks Landslide,DENA,Summer access to facilities and services in Denali remains altered due to the Pretty Rocks Landslide and the associated closure of the Park Road at Mile 43. Check here for more information on what to expect.,Park Closure,[],11:22.0,Denali National Park and Preserve,AKR,DENA,AK,yes,2025-11-05
7EF3C4AE-4A5C-432A-83D3-D62231362FD1,https://www.nps.gov/articles/monsoon-season.htm,Monsoon Season & Flash Floods,CARE,"Heavy rains can cause sudden flooding, especially in canyons and washes. Do not drive or hike through flood waters. Get to high ground and wait for floods to subside. Some roads may close temporarily; closures are posted at the visitor center.",Caution,[],11:21.0,Capitol Reef National Park,IMR,CARE,UT,yes,2025-11-05
76963DF5-FF4B-4C00-8F86-2ECA0AED7446,https://www.nps.gov/pinn/planyourvisit/hours.htm,High Crowds & Park Capacity,PINN,"High visitation may require limiting access to Bear Gulch and other parking areas in the park. If all parking lots reach capacity, incoming traffic will not pass the campground until space is available. This occurs most often between 8a and 3p on weekends",Information,[],37:31.0,Pinnacles National Park,PWR,PINN,CA,yes,2025-11-05
